seriesuid,coordX,coordY,coordZ,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-33.51746143,158.1845747,681.8984778,0.69091796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,49.010167,139.7885789,648.879994,0.6064453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,34.63935039,164.7277914,653.4424453,0.83642578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,104.8106523,104.6097955,603.506765,0.9892578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-63.24,160.08,628.2,0.65869140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-57.26707372,152.2028513,634.6513048,0.74755859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,63.99835289,146.0026464,640.4498335,0.78662109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-42.79582369,140.3954701,748.7861015,0.71728515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-44.0258785,162.9156859,633.809994,0.72314453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-96.3609515,113.8979954,577.889994,0.79296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-98.983334,184.0888869,693.984994,0.9951171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-35.2900779,117.3524215,700.7315677,0.5576171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,10.34,135.55,707.5,0.77001953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-40.11,105.41,670.31,0.501953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,32.82687563,105.7100135,730.2464867,0.98779296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,41.88,143.26,633.12,0.65478515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-41.67171452,123.0513964,736.4087504,0.53857421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-24.91891128,146.6534112,572.8630263,0.72314453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,36.27,139.75,678.03,0.6279296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,18.05,148.16,762.24,0.8017578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-44.97777981,151.1151893,747.6691169,0.86865234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-4.14,-54.27,-95.75,0.5234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,63.35,41.35,-131.38,0.7734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-61.44329904,-67.12913607,-167.0549535,0.986328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,63.22965321,30.70845415,-150.9538493,0.5224609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,100.115824,-20.89090975,-146.561131,0.5947265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,82.68465875,14.95657252,-134.0826122,0.8125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-29.45,49.08,-185.75,0.99560546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,89.21794236,31.94548557,-154.5758201,0.69580078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-25.23,37.13,-161.38,0.7080078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,144.7412196,5.502497983,-162.624605,0.56787109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-22.4353578,16.14907777,-151.7224474,0.8955078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,71.79,35.02,-162.63,0.93212890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-8.36,12.52,-102.63,0.88720703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,113.27,79.32,-171.38,0.95361328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-54.06622702,77.22118245,-202.649234,0.53173828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-25.946869,59.628128,-185.13501,0.6650390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-63.2,60.33,-197.0,0.67724609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-24.58122038,-4.118219899,-152.1466942,0.55908203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,112.830901,-61.45903407,-126.8627729,0.9443359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-37.17558826,17.50102787,-141.7241768,0.56494140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,75.13008889,-3.118268769,-126.0807264,0.9619140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-26.74731965,14.58757165,-158.8490473,0.9189453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,86.73517582,41.37841173,-144.487086,0.7216796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,85.26693706,10.43221307,-135.4986488,0.732421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-31.03696164,69.09695445,-187.5955787,0.88818359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,15.47898513,37.828338,-100.1455834,0.76416015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,72.7867955,62.07913873,-129.2214172,0.83935546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,93.60879076,-3.215720109,-196.6595169,0.703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-31.05118432,54.08346108,-189.700931,0.9541015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,3.463313785,69.43690713,-114.306732,0.88818359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,76.00987311,55.7552276,-160.1312414,0.94775390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,122.41,39.94,-207.0,0.62451171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,4.990631,25.175003,-94.51001,0.9814453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-42.67109408,-76.05755976,-172.566686,0.830078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,64.27161885,41.24363368,-144.1853436,0.83544921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-32.97,31.5,-162.63,0.80029296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-37.89,-59.19,-157.0,0.52978515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,117.4428408,41.70365342,-199.5117123,0.60107421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-33.95471061,-83.36627374,-204.4772425,0.5634765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,109.76,-31.77,-168.88,0.890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,75.3,44.16,-117.63,0.52197265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,72.6277279,62.56452782,-164.9368251,0.98779296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-3.041062072,26.462956,-167.5114501,0.90478515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,100.3532672,-0.094054127,-179.725661,0.55419921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,10.62,-69.74,-147.0,0.98046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-21.01,5.49,-159.5,0.6298828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,-35.7853095,83.182189,-75.442505,0.99755859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-74.97935732,2.177699105,-179.2814269,0.99609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,58.2,26.6,-40.0,0.81787109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,67.71385058,-70.47583051,-250.1626509,0.5126953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-32.81074518,59.31139105,-61.18453381,0.8017578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,55.54865969,28.46482552,-178.9470843,0.658203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,52.00617569,33.95938855,-41.31124809,0.53564453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,57.5,21.0,-169.7,0.7685546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,59.66848132,18.16509618,-144.8682998,0.537109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,49.8,-76.29,-184.5,0.642578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-101.39,-54.59,-248.64,0.9833984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-77.868455,17.240199,-173.2249965,0.998046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,37.2,-18.89,-238.07,0.87451171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,55.4,13.3,-197.89,0.89111328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-26.56382965,-0.523712414,-189.9607891,0.544921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-21.59,-27.29,-124.58,0.8837890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-35.381302,12.578056,-206.429993,0.681640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-6.89,7.0,-198.6,0.67578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-36.73693072,45.607961,-43.99882143,0.72998046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,54.66634685,-12.894112,-219.4407531,0.97705078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,71.8438284,-0.43935082,-209.1364847,0.6025390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,55.40675347,26.90978536,-171.5810714,0.7509765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,58.65529326,-17.19944438,-220.0755357,0.79931640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-18.79,12.6,-202.82,0.861328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,58.9,-53.19,-247.94,0.87548828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-25.32138398,47.52953916,-54.49896895,0.9716796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-27.01602789,-44.010639,-105.5781112,0.8916015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,59.59472408,10.48608123,-203.475434,0.6455078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,125.4,7.7,-111.9,0.7490234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,58.2,25.2,-176.04,0.91064453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-8.837097191,-7.157797061,-237.1448853,0.6689453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-30.98524755,64.06970976,-61.95313189,0.517578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,48.87383574,20.54598561,-144.5571432,0.78662109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-28.59,11.9,-199.3,0.7021484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,83.4,18.2,-69.6,0.623046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,49.59694682,12.33981319,-194.1489526,0.57177734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,61.01511212,-24.29967029,-220.2733586,0.716796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-11.09,-2.79,-235.95,0.90380859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-17.48558132,8.330852849,-195.4054229,0.93798828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,25.60510697,41.86606668,-112.2294184,0.6923828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-99.48,-28.38,-144.81,0.6806640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-83.36,-33.99,-154.67,0.8759765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-89.5941615,-33.96312178,-162.5122055,0.55908203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-54.64113921,25.1766289,-119.9909596,0.73583984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,20.34284692,29.52884495,-59.65672305,0.79052734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-107.4968381,43.67192415,-194.3263515,0.50439453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-90.29535237,29.225503,-180.6735225,0.9677734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,108.8463617,3.578870053,-184.6723863,0.8955078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-91.38566232,-7.032802883,-160.889334,0.99169921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,21.11664559,34.45646141,-63.7788585,0.8408203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,26.11769635,27.16152237,-91.30066835,0.751953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,40.97407694,39.66519512,-108.1178247,0.7255859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-102.29,40.31,-112.4,0.55224609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,38.43226961,17.14233431,-112.5538361,0.64892578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,33.7,12.97,-8.15,0.564453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-105.79,32.6,-134.95,0.52734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-67.94,-3.85,-154.67,0.69189453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,16.41486954,36.26168521,-70.78003785,0.96923828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-50.41,31.2,-202.57,0.8408203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,15.55272658,43.34329287,-65.89797566,0.88818359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-107.1047914,45.41653917,-110.7107746,0.6416015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-60.93,31.9,-127.9,0.88134765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,28.1066552,22.0874373,-100.3011375,0.90869140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,-90.37,-33.99,-180.03,0.76220703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-24.33320195,9.862603439,-248.8314853,0.5439453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-29.54090936,6.902990422,-194.1599139,0.6259765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-109.3412134,-26.56077738,-215.510105,0.93798828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,86.49,67.22,-176.89,0.546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-29.03679025,28.39429789,-211.7019548,0.98486328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,98.09,-15.54,-216.395,0.9326171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-53.51709089,59.17068948,-235.4312167,0.9970703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-29.7468769,15.4376407,-169.3763135,0.869140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,99.63,10.2,-257.29,0.60400390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-10.91,0.2,-97.91,0.72314453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-7.69,-0.82,-116.29,0.9111328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,62.96,-26.36,-124.06,0.513671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-31.08,40.73,-70.41,0.5927734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-11.45768404,-1.789357753,-107.0691962,0.72314453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,56.05328203,42.28621253,-169.9472615,0.7001953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-80.36,-28.3,-136.5,0.61572265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-85.47,69.28,-204.42,0.69775390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-14.45,26.56,-226.91,0.55810546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,96.49,47.63,-152.0,0.65234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,92.62,-12.83,-206.68,0.80517578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-25.85,21.88,-214.87,0.88671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,47.66400557,45.10072063,-174.7334212,0.76513671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-43.23,77.51,-188.685,0.53759765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,64.47787462,87.42659702,-179.4573792,0.66162109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,47.93,43.39,-169.14,0.8359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-52.31,23.06,-187.46,0.62158203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-22.94240028,32.98492545,-208.8448965,0.9892578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-77.48595376,-38.88856209,-197.1417593,0.55322265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-60.261026,59.707654,-235.5,0.90966796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-30.22,59.78,-208.42,0.890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,86.56,-12.19,-211.08,0.53662109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,0.45,-4.8,-117.25,0.59423828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-37.64027365,35.59354495,-194.5300386,0.802734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,95.61264226,-10.98807124,-214.3752559,0.56005859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-94.66968055,60.58037099,-261.0028654,0.99853515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,89.29,-33.02,-207.18,0.71044921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,29.995,70.535,-267.69,0.70947265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-27.92878035,-21.35215518,-237.8792509,0.9951171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-94.155,46.49,-136.425,0.8583984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,59.79171072,68.0876479,-239.535171,0.56103515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,55.26880721,27.93545037,-158.7843226,0.7412109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,97.3414325,-7.1716675,-218.995,0.7568359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-22.16,-30.21,-223.39,0.50390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,61.59366,43.889614,-52.39,0.73583984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,53.25,84.73,-169.97,0.86181640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-34.6610541,3.831934145,-190.9164839,0.65283203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-14.935,38.19,-93.455,0.54443359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,72.47,1.32,-196.62,0.7001953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,72.29657672,86.81866071,-163.1879842,0.751953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-39.806614,28.534308,-214.965,0.7138671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-30.4,9.69,-189.04,0.9013671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,37.07,84.18,-261.48,0.93359375
