seriesuid,coordX,coordY,coordZ,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-132.2918334,45.91869989,-197.6550001,0.9853515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-132.28276,31.57802553,-229.2811021,0.998046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,78.28689873,8.235812919,-79.21802336,0.85498046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-44.75,-3.84,-151.87,0.93359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,46.20139411,41.91248347,-200.2357527,0.845703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-37.75,24.16,-209.69,0.97216796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-64.57244199,22.0739027,-199.0807401,0.705078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,31.56,-23.45,-151.87,0.72509765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-75.65611638,10.57281442,-200.3358615,0.7763671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-71.36,29.06,-206.87,0.8916015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,70.84019656,63.84610946,-118.4229034,0.951171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,86.71371037,21.18145973,-217.177925,0.6435546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-36.59135816,17.8376422,-206.4767106,0.97265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-67.02993737,-19.80326256,-153.9127466,0.77490234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,93.83314989,4.585719893,-196.4930001,0.69873046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-125.5033505,28.652693,-214.5649955,0.98486328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,63.77,-12.94,-120.84,0.58984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-87.7589663,9.909576971,-208.8621656,0.77685546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-61.95658555,-23.02880872,-90.00683754,0.57080078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,62.5231607,-13.24893592,-153.1883294,0.94384765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,76.68625016,9.234945187,-160.2663268,0.619140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,63.98561343,-34.22061087,-139.5879822,0.55029296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-87.84,15.42,-210.81,0.7431640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-73.87260103,-79.75654959,-198.9493025,0.78076171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,52.25,7.35,-150.5,0.84912109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,72.4,4.24,-220.59,0.6416015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,78.55346974,-14.44349057,-194.1540576,0.76123046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,66.80842291,-9.176081346,-145.8314482,0.7412109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,41.88258929,-3.797910665,-80.87214287,0.86669921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,130.6920832,-40.58955887,-253.9904954,0.99755859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-29.36,-48.94,-183.32,0.50146484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-47.774798,10.270068,-166.415,0.9052734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-101.76,43.835,-230.545,0.8388671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-68.91677693,54.79323807,-231.3340721,0.50439453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,106.36,36.46,-258.05,0.5166015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-17.19,3.28,-182.9,0.90625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-25.63,-5.74,-142.06,0.873046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,65.59971489,19.63939691,-211.8105916,0.5478515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,70.6,0.45,-240.185,0.5087890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-19.22445822,-15.64111097,-129.6347926,0.63916015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,55.71604159,6.936382172,-159.7814934,0.78564453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-19.41031087,10.2211799,-45.67851057,0.97900390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-40.65176885,53.87166862,-170.3568751,0.5966796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,61.49,-11.21,-151.6,0.95556640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-37.16077456,20.04121212,-197.5450216,0.97802734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,44.8158228,-3.223845009,-72.55218622,0.80859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,47.92692489,15.38942579,-200.6058016,0.70166015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,102.33,-0.5,-133.58,0.6474609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-17.42,-8.02,-131.45,0.564453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-106.03,31.05,-223.83,0.57177734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-99.8352112,-64.51300107,-190.4103377,0.50146484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,63.59,-27.33,-142.43,0.82421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-21.88,4.85,-191.25,0.89013671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-130.61,10.52,-212.22,0.60009765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-5.835013394,8.758129153,-118.3758774,0.98193359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-73.15750219,-56.01626017,-213.0848563,0.859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-59.36,-84.43,-210.26,0.6162109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-35.03062557,-27.21826598,-166.59756,0.6376953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,95.73775,36.85117,-212.1925,0.82373046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,67.315,50.04,-256.375,0.716796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,55.45012253,-6.019206026,-141.6586056,0.94775390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,72.26,66.095,-252.55,0.54052734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,59.39055912,12.92801674,-166.155678,0.91748046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-17.08296411,4.143800886,-193.6293268,0.6328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-100.70966,68.191806,-230.92,0.99853515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,55.04060914,13.49919187,-147.1695504,0.50830078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,88.83,-17.52,-107.18,0.5576171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-87.87833692,-29.27094965,-155.7545091,0.6220703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-23.29470738,-7.243269909,-147.3755997,0.80224609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,1.89,-14.3,-116.69,0.59814453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-24.02778391,8.133887221,-187.1950013,0.9921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,73.2,58.095,-262.915,0.56298828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-44.5910517,5.327203523,-162.034154,0.98193359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,60.78,15.42,-174.86,0.8603515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-33.5664077,5.269728444,-147.8783352,0.9365234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,131.8760483,-27.76933302,-274.3101795,0.96435546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,90.23,56.09,-255.93,0.69384765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-19.83,5.61,-176.97,0.5205078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,54.47,-6.3,-59.24,0.62255859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-57.87187342,6.534939043,-194.6631309,0.66943359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-52.19747798,-79.9237911,-221.3693328,0.5361328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-76.67,33.33,-212.33,0.84326171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-83.95472803,35.9421508,-218.8564111,0.93359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,1.99,57.41,-74.53,0.86083984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-81.89,-27.775,-95.66,0.62060546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-72.5181298,20.1444761,-23.08082045,0.84033203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-61.37300463,42.18828582,-61.16820528,0.58935546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,52.8,61.7,-131.5,0.7001953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,36.5778275,77.1669305,-123.6325,0.99560546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,23.77,69.63,-81.42,0.607421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-108.915,54.48,-127.5,0.53271484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-85.28546153,-19.74371023,-118.6915524,0.623046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,7.457982636,22.9668967,-63.16360463,0.98828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,31.83729992,45.01244991,-64.72273262,0.51904296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-12.65909416,53.62989451,-39.87728313,0.6181640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,20.1836764,52.34916214,-28.2227187,0.94140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,45.51700818,48.78923112,-109.2052766,0.88427734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-82.89264157,37.92872645,-99.4259918,0.81982421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-77.1975,-9.725,-72.6075,0.5478515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-13.23,67.9,-54.29,0.880859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-75.45,30.45,-99.75,0.52734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,0.41,40.48,-37.27,0.8486328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-88.18,43.76,-109.55,0.81396484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,5.3,26.03,-65.08,0.9423828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-98.1,15.5,-70.15,0.6962890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-128.25,9.34,-79.75,0.55322265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-92.2,52.28,-118.42,0.724609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,-91.01204715,46.7485163,-117.4508722,0.96826171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,51.44,77.71,-84.57,0.6474609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-76.55,130.9,-169.89,0.75927734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-41.06,84.01,-160.64,0.57666015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,87.33,49.13,-116.26,0.63623046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-22.32443864,75.29453787,-65.51621122,0.99169921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-102.8038745,123.9602716,-193.1320614,0.96533203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,98.755,26.67,-72.545,0.994140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-104.0,56.8,-54.02,0.833984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-37.78,88.14,-122.05,0.62158203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-27.66575064,70.0182614,-141.9315408,0.986328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-116.76,48.38,-83.14,0.6318359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-59.77,24.57,-26.36,0.78076171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,49.245,88.115,-85.025,0.7783203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-71.94552149,76.78132172,-146.0625747,0.708984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,52.52089115,75.44719551,-91.91718152,0.6337890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,136.2970294,117.2902895,-182.0639086,0.99755859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,52.405,138.36,-128.445,0.70849609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-62.4,79.78,-133.78,0.5185546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-67.77426823,75.3295265,-137.3497854,0.6396484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-79.98,122.335,-198.895,0.955078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-18.49912754,95.94150484,-137.7703091,0.9267578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,60.56152916,80.98157467,-106.2866584,0.796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,129.58,12.63,-163.07,0.57373046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-53.1,59.5,-126.82,0.70751953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,29.73,100.4,-44.69,0.56494140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-19.17609449,92.54209177,-117.7966339,0.869140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,50.96,49.13,-66.89,0.513671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,95.895,68.005,-111.7,0.84765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,65.9,21.9,-21.52,0.99560546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-60.36,78.81,-128.14,0.671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,62.84,75.85,-113.14,0.58984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,-50.20426068,65.39058893,-116.2388677,0.94091796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-33.18000347,-33.94053925,-96.51303288,0.63623046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-55.8124895,0.058693123,-167.3592543,0.66748046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,41.5,7.0,-153.58,0.56201171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-86.59,8.4,-241.65,0.95751953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-59.29,-53.89,-81.02,0.63720703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-43.61565284,24.39205242,-206.3894739,0.55908203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-115.346248,-27.00568454,-187.7092894,0.953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,79.78528351,-35.63353503,-266.8788374,0.52001953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-39.10853532,-23.65000362,-245.3926403,0.6455078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,54.5030513,25.08630282,-91.12621233,0.6015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,30.21767841,3.066760118,-194.7226824,0.51220703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,65.49568282,-26.66947189,-264.1238682,0.55224609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,73.85299595,-35.39183563,-264.6620396,0.650390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,35.8590156,-8.2178703,-224.4698308,0.7783203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,74.2410247,-47.52201929,-179.4719055,0.7060546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-35.49,-23.79,-106.38,0.53759765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,4.888764239,-33.33531019,-82.70359012,0.92041015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,30.64714066,7.670307681,-147.880482,0.71240234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-55.79,4.2,-176.13,0.734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-42.74014738,-2.935623695,-196.9225573,0.94091796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,7.9,-16.09,-69.74,0.65576171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,-35.83317839,-30.91658043,-110.2451756,0.51220703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,4.923111239,-17.84769646,-82.05889579,0.51708984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-11.44110785,-116.1243593,-216.5316183,0.85693359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-85.97,-214.64,-179.87,0.5419921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-50.78,-105.19,-79.21,0.7314453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-19.84,-131.54,-221.8,0.50341796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,86.3,-254.51,-278.36,0.662109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-13.46,-118.295,-148.465,0.58056640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,59.69834594,-135.675692,-178.9048943,0.634765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-14.18894851,-107.2071492,-191.578513,0.7265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,87.19,-117.99,-112.07,0.8203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-17.29,-87.72,-160.5,0.80615234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-57.01,-190.64,-138.45,0.89697265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,146.239444,-161.190112,-310.777295,0.99072265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-36.07,-193.49,-203.01,0.9853515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-27.24128945,-132.1688613,-232.0676839,0.99365234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-107.9820581,-185.7476862,-209.7632234,0.54345703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-113.0,-144.535,-226.665,0.7197265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,49.36,-133.14,-218.2,0.50927734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-9.235470131,-111.7905347,-167.6648266,0.95947265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,129.5751765,-224.2097478,-291.7529367,0.9619140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-32.52795594,-170.597488,-248.35424,0.8427734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,57.12,-155.64,-188.24,0.984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,58.82680926,-152.835613,-207.2806918,0.54248046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-27.70954963,-129.8509746,-228.0164089,0.9677734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-7.41,-124.14,-247.55,0.8994140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,97.77,-150.74,-264.91,0.64794921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-35.37,-157.75,-197.38,0.8740234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-21.97,-137.31,-232.87,0.62353515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,49.36,-128.14,-110.2,0.63916015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-49.37083139,-129.7008774,-206.0936685,0.72607421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,45.48497278,-97.85367972,-127.1793771,0.5673828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,79.78056822,-28.68553118,-223.1680396,0.66015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-28.45,5.75,-129.22,0.5498046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,7.04873629,19.39216147,-87.76187308,0.74560546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,40.16,11.36,-178.53,0.50341796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-20.75,-15.94,-206.71,0.669921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-8.853887894,-14.3387412,-205.893441,0.89208984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,94.92334035,-34.18001656,-243.6769431,0.6591796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-18.11304465,13.39076913,-167.1037907,0.62841796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-19.5949502,-7.969805964,-140.5795579,0.75537109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,49.97,21.16,-98.93,0.61083984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,70.12185944,-62.09571474,-293.8353288,0.74560546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,49.66942198,22.91122032,-116.6373566,0.96875
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-3.24,11.36,-88.36,0.5380859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-85.70744689,-1.593108335,-202.1567753,0.66552734375
